Region,Season,YearAdj,FunctionalGroup,BPUE,Grazing_m3
SouthCentral,Spring,2022,Herbivore,23915.433752092715,0.12899901164614183
SouthCentral,Spring,2022,Omnivor,7296.320606625597,0.04424128419503793
SouthCentral,Spring,2022,Predator,2.6795360765969285,3.515823700096555e-5
SouthCentral,Spring,2023,Herbivore,2530.6674444444448,0.009639250555555557
SouthCentral,Spring,2023,Omnivor,907.0706666666666,4.8649483333333335e-4
SouthCentral,Spring,2023,Predator,57.38883333333333,0.0020248231111111114
SouthCentral,Summer,2010,Herbivore,8725.928809894607,0.05691853805062546
SouthCentral,Summer,2010,Omnivor,14169.347992707511,0.08674126638959284
SouthCentral,Summer,2010,Predator,15.31290905969959,6.409298641071253e-5
SouthCentral,Summer,2011,Herbivore,2983.8001958892532,0.015040761992573759
SouthCentral,Summer,2011,Omnivor,8354.19862228392,0.05652497532256642
SouthCentral,Summer,2011,Predator,17.54141573033708,1.469612808988764e-4
SouthCentral,Summer,2012,Herbivore,7739.39745496587,0.05927847921328985
SouthCentral,Summer,2012,Omnivor,13064.899887424604,0.08476050850387597
SouthCentral,Summer,2012,Predator,40.13685744093239,4.505481249715144e-4
SouthCentral,Summer,2013,Herbivore,11878.627975790974,0.11339693908541687
SouthCentral,Summer,2013,Omnivor,17104.929394001065,0.10636638227164154
SouthCentral,Summer,2013,Predator,26.33611775726262,7.270561708436328e-4
SouthCentral,Summer,2014,Herbivore,33803.76357271659,0.2403735257977851
SouthCentral,Summer,2014,Omnivor,28217.226092776076,0.1777965535970233
SouthCentral,Summer,2014,Predator,23.857083683045097,0.0018043205949459873
SouthCentral,Summer,2015,Herbivore,25667.835534646565,0.1639437289340886
SouthCentral,Summer,2015,Omnivor,19299.03998119999,0.12254193778513325
SouthCentral,Summer,2015,Predator,30.69353235365009,4.8161526702185495e-4
SouthCentral,Summer,2016,Herbivore,28205.912031363136,0.17658209314089734
SouthCentral,Summer,2016,Omnivor,19138.002441349636,0.10247696184951069
SouthCentral,Summer,2016,Predator,103.49823968118423,0.004340223169153034
SouthCentral,Summer,2017,Herbivore,7900.071517714249,0.03299763726689087
SouthCentral,Summer,2017,Omnivor,13829.658515656229,0.0795740822074066
SouthCentral,Summer,2017,Predator,173.74725794420726,6.378337029936063e-4
SouthCentral,Summer,2018,Herbivore,23812.656216780528,0.18759772268604996
SouthCentral,Summer,2018,Omnivor,23861.29728541698,0.14303390155745813
SouthCentral,Summer,2018,Predator,90.48318823085708,0.0012888467251402982
SouthCentral,Summer,2019,Herbivore,8071.191073685532,0.05472011960971203
SouthCentral,Summer,2019,Omnivor,13769.577212824419,0.09135241962884749
SouthCentral,Summer,2019,Predator,51.809864197530864,6.547855432098766e-4
SouthCentral,Summer,2020,Herbivore,21625.418413882395,0.22654352778464873
SouthCentral,Summer,2020,Omnivor,12844.267510112146,0.08182754425978563
SouthCentral,Summer,2020,Predator,22.981049748531557,0.0010841223490621347
SouthCentral,Summer,2021,Herbivore,21795.934768178002,0.19144283571288015
SouthCentral,Summer,2021,Omnivor,25101.76712602081,0.1522342810374878
SouthCentral,Summer,2021,Predator,34.1697076375034,0.0010278853940782935
SouthCentral,Summer,2022,Herbivore,19259.76910801975,0.17676789244631194
SouthCentral,Summer,2022,Omnivor,13554.923865549936,0.08676714223570853
SouthCentral,Summer,2022,Predator,13.146369285657842,5.035848593230129e-4
SouthCentral,Summer,2023,Herbivore,6166.352583333333,0.06163352245
SouthCentral,Summer,2023,Omnivor,6659.40635,0.0394425637
SouthCentral,Summer,2023,Predator,31.490766666666666,6.823263333333333e-4
SouthCentral,Winter,2010,Herbivore,2681.6309375,0.006121394375
SouthCentral,Winter,2010,Omnivor,363.050875,0.001125493375
SouthCentral,Winter,2010,Predator,7.0426875,1.94816125e-4
SouthCentral,Winter,2011,Herbivore,1092.3064166666668,0.0014714683333333335
SouthCentral,Winter,2011,Omnivor,551.6537083333334,4.1043158333333335e-4
SouthCentral,Winter,2011,Predator,7.9715,8.142283333333334e-5
SouthCentral,Winter,2012,Herbivore,4384.941037037037,0.006719018148148148
SouthCentral,Winter,2012,Omnivor,1447.5829999999999,0.0012077250740740741
SouthCentral,Winter,2012,Predator,28.25922222222222,0.0010381291851851852
SouthCentral,Winter,2013,Herbivore,1625.8511111111113,0.0030612874074074075
SouthCentral,Winter,2013,Omnivor,700.0761481481481,0.0012410904444444444
SouthCentral,Winter,2013,Predator,10.175333333333333,1.2135322222222223e-4
SouthCentral,Winter,2014,Herbivore,4564.444851851852,0.016616387037037036
SouthCentral,Winter,2014,Omnivor,1393.1573703703702,0.006025410703703704
SouthCentral,Winter,2014,Predator,7.690037037037037,2.168888888888889e-4
SouthCentral,Winter,2015,Herbivore,1638.8906666666667,0.004872712962962963
SouthCentral,Winter,2015,Omnivor,1207.3979259259258,0.005593475888888889
SouthCentral,Winter,2015,Predator,22.64274074074074,6.617675185185185e-4
SouthCentral,Winter,2016,Herbivore,5407.421153846154,0.02014526476923077
SouthCentral,Winter,2016,Omnivor,1791.9255,0.008772564692307692
SouthCentral,Winter,2016,Predator,16.371346153846154,3.211364230769231e-4
SouthCentral,Winter,2017,Herbivore,1992.7558846153847,0.004188073076923077
SouthCentral,Winter,2017,Omnivor,1384.8318076923076,0.003571441192307692
SouthCentral,Winter,2017,Predator,26.174730769230766,0.001066169076923077
SouthCentral,Winter,2018,Herbivore,2865.094695652174,0.008112859130434783
SouthCentral,Winter,2018,Omnivor,623.2572608695652,0.001297290043478261
SouthCentral,Winter,2018,Predator,17.64104347826087,3.924886956521739e-4
SouthCentral,Winter,2019,Herbivore,2470.3500526315793,0.005892240578947368
SouthCentral,Winter,2019,Omnivor,560.179947368421,0.001408011
SouthCentral,Winter,2019,Predator,16.20015789473684,2.361293157894737e-4
SouthCentral,Winter,2020,Herbivore,1674.2289473684211,0.005936854736842105
SouthCentral,Winter,2020,Omnivor,886.6245263157895,0.003263417210526316
SouthCentral,Winter,2020,Predator,12.225315789473685,9.851178947368421e-5
SouthCentral,Winter,2021,Herbivore,836.3442,0.005278262
SouthCentral,Winter,2021,Omnivor,887.6806,0.006958886
SouthCentral,Winter,2021,Predator,14.788799999999998,0.0015018000000000002
SouthCentral,Winter,2022,Herbivore,1039.3984285714287,0.0032716709523809523
SouthCentral,Winter,2022,Omnivor,462.0780952380952,0.0012275646666666667
SouthCentral,Winter,2022,Predator,5.922142857142857,1.3745166666666666e-4
SouthCentral,Winter,2023,Herbivore,1958.8912857142857,0.0061880610476190475
SouthCentral,Winter,2023,Omnivor,775.7320476190476,0.0016655940952380952
SouthCentral,Winter,2023,Predator,23.725,2.9387995238095235e-4
SouthCentral,Winter,2024,Herbivore,2716.0141249999997,0.013052165000000001
SouthCentral,Winter,2024,Omnivor,980.5118749999999,0.005905944
SouthCentral,Winter,2024,Predator,11.75175,7.838189999999999e-4
Suisun Bay,Fall,2010,Herbivore,4207.283916666667,0.004192066666666667
Suisun Bay,Fall,2010,Omnivor,1785.388875,0.012507985041666666
Suisun Bay,Fall,2010,Predator,1733.6660416666666,0.05629412083333333
Suisun Bay,Fall,2011,Herbivore,3903.34756097561,0.003898688292682927
Suisun Bay,Fall,2011,Omnivor,2584.994219512195,0.009928057219512195
Suisun Bay,Fall,2011,Predator,2638.6713658536582,0.2080320219512195
Suisun Bay,Fall,2012,Herbivore,6070.580842105263,0.006085390263157895
Suisun Bay,Fall,2012,Omnivor,2819.449,0.015283208736842106
Suisun Bay,Fall,2012,Predator,2016.216894736842,0.04579873157894737
Suisun Bay,Fall,2013,Herbivore,4825.639538461539,0.005072330307692308
Suisun Bay,Fall,2013,Omnivor,1924.421358974359,0.01282276658974359
Suisun Bay,Fall,2013,Predator,2314.8581794871793,0.07321657692307693
Suisun Bay,Fall,2014,Herbivore,3621.3464102564103,0.003690157435897436
Suisun Bay,Fall,2014,Omnivor,1552.6372564102564,0.00697418558974359
Suisun Bay,Fall,2014,Predator,3060.0928205128207,0.07920185641025641
Suisun Bay,Fall,2015,Herbivore,4166.748567567568,0.005301413783783784
Suisun Bay,Fall,2015,Omnivor,1853.767945945946,0.007569867756756757
Suisun Bay,Fall,2015,Predator,2560.8162702702703,0.05498645675675676
Suisun Bay,Fall,2016,Herbivore,6562.241368421053,0.006724272894736843
Suisun Bay,Fall,2016,Omnivor,2868.8550789473684,0.016106858868421052
Suisun Bay,Fall,2016,Predator,2583.3374736842106,0.05506223684210526
Suisun Bay,Fall,2017,Herbivore,2906.009410012371,0.002979527941128027
Suisun Bay,Fall,2017,Omnivor,1195.0477798958495,0.008560703360516035
Suisun Bay,Fall,2017,Predator,1791.1244163029157,0.0961093943224473
Suisun Bay,Fall,2018,Herbivore,1246.252951187069,0.0013617470446557968
Suisun Bay,Fall,2018,Omnivor,794.8836643451913,0.00434957601759669
Suisun Bay,Fall,2018,Predator,3407.0485096927077,0.09069250300739787
Suisun Bay,Fall,2019,Herbivore,1824.0899696243848,0.0018828511604222038
Suisun Bay,Fall,2019,Omnivor,813.5998443293784,0.00643478736624605
Suisun Bay,Fall,2019,Predator,1247.1197765719407,0.07665667354749173
Suisun Bay,Fall,2020,Herbivore,1232.234045675823,0.0013375161172029235
Suisun Bay,Fall,2020,Omnivor,821.425654335817,0.0041049051342757804
Suisun Bay,Fall,2020,Predator,3779.447581960279,0.12712286629802455
Suisun Bay,Fall,2021,Herbivore,1337.4214693235126,0.0016908947514750097
Suisun Bay,Fall,2021,Omnivor,537.5669116465522,0.003330783797603428
Suisun Bay,Fall,2021,Predator,4014.232841654068,0.05663474582400847
Suisun Bay,Fall,2022,Herbivore,1321.9988839563619,0.0013943810082301222
Suisun Bay,Fall,2022,Omnivor,963.9725151601519,0.00428005348871053
Suisun Bay,Fall,2022,Predator,3731.67680116454,0.06941297459231688
Suisun Bay,Fall,2023,Herbivore,2032.9319302325582,0.0020536937209302327
Suisun Bay,Fall,2023,Omnivor,860.4005813953488,0.005735747441860465
Suisun Bay,Fall,2023,Predator,2493.4692209302325,0.09259378837209302
Suisun Bay,Fall,2024,Herbivore,2.4242,7.687e-6
Suisun Bay,Fall,2024,Omnivor,171.49540000000002,0.001339386
Suisun Bay,Fall,2024,Predator,2462.9675,0.15312933
Suisun Bay,Spring,2010,Herbivore,5965.147431070412,0.04507350644595805
Suisun Bay,Spring,2010,Omnivor,925.6261125414507,0.004095215078298076
Suisun Bay,Spring,2010,Predator,97.11333188938163,0.005145730759208557
Suisun Bay,Spring,2011,Herbivore,4972.6915233586205,0.024027252171338945
Suisun Bay,Spring,2011,Omnivor,1763.8607196574524,0.0029138166927312986
Suisun Bay,Spring,2011,Predator,88.8364318512927,0.0048172382081050485
Suisun Bay,Spring,2012,Herbivore,4184.6413083443595,0.0183388254068633
Suisun Bay,Spring,2012,Omnivor,1093.1524352058007,0.0068927015323315115
Suisun Bay,Spring,2012,Predator,117.99414363753722,0.0034396803899695394
Suisun Bay,Spring,2013,Herbivore,4769.659149648558,0.009022755214945062
Suisun Bay,Spring,2013,Omnivor,1512.1225571521975,0.008746507193430692
Suisun Bay,Spring,2013,Predator,976.8485407143172,0.016825391053924745
Suisun Bay,Spring,2014,Herbivore,3277.136613858286,0.0052793086033659595
Suisun Bay,Spring,2014,Omnivor,1249.2498737174367,0.007643830402601301
Suisun Bay,Spring,2014,Predator,1570.2198380451923,0.014220286178443871
Suisun Bay,Spring,2015,Herbivore,4513.679125354355,0.004694128650217379
Suisun Bay,Spring,2015,Omnivor,1520.1765565134476,0.009424103245931152
Suisun Bay,Spring,2015,Predator,3021.202244333595,0.02127288358116204
Suisun Bay,Spring,2016,Herbivore,5950.1444480454675,0.013970347509099744
Suisun Bay,Spring,2016,Omnivor,1942.0079415418122,0.007389018561502866
Suisun Bay,Spring,2016,Predator,2029.7331074722078,0.05043958390939793
Suisun Bay,Spring,2017,Herbivore,5484.230441101779,0.021198475613090274
Suisun Bay,Spring,2017,Omnivor,4549.522845439855,0.01881043032597255
Suisun Bay,Spring,2017,Predator,261.98735913837305,0.006467012523164396
Suisun Bay,Spring,2018,Herbivore,3556.7405102912926,0.011894702280818133
Suisun Bay,Spring,2018,Omnivor,1347.47480817813,0.008087037075987135
Suisun Bay,Spring,2018,Predator,750.0061962191122,0.01595016209555111
Suisun Bay,Spring,2019,Herbivore,5346.775018095349,0.02687776169096757
Suisun Bay,Spring,2019,Omnivor,2548.8194288995182,0.013471846193857577
Suisun Bay,Spring,2019,Predator,220.07982550829828,0.013577722839704738
Suisun Bay,Spring,2020,Herbivore,721.5713171787052,0.0024328119719890066
Suisun Bay,Spring,2020,Omnivor,456.44801954907683,0.0026367292245951467
Suisun Bay,Spring,2020,Predator,1460.5691413132286,0.029280161969048882
Suisun Bay,Spring,2021,Herbivore,2921.1834959762705,0.004461462493579493
Suisun Bay,Spring,2021,Omnivor,1275.7072206681528,0.005846084211270619
Suisun Bay,Spring,2021,Predator,2615.749600724438,0.02297113014947401
Suisun Bay,Spring,2022,Herbivore,3328.8716418021495,0.004208856717020149
Suisun Bay,Spring,2022,Omnivor,1219.632559180821,0.0054937654791239075
Suisun Bay,Spring,2022,Predator,4274.40937074295,0.041173585433716804
Suisun Bay,Spring,2023,Herbivore,7796.991555555555,0.026962645055555557
Suisun Bay,Spring,2023,Omnivor,3151.0912777777776,0.003611842
Suisun Bay,Spring,2023,Predator,298.0506111111111,0.016170195777777778
Suisun Bay,Summer,2010,Herbivore,3041.7114804405933,0.007955110240672204
Suisun Bay,Summer,2010,Omnivor,994.1412895273916,0.007571188244719392
Suisun Bay,Summer,2010,Predator,820.1810231730169,0.01903901385759904
Suisun Bay,Summer,2011,Herbivore,3653.9703826193677,0.009534568513088345
Suisun Bay,Summer,2011,Omnivor,6336.215067444186,0.03905667062822685
Suisun Bay,Summer,2011,Predator,1360.2047597015917,0.09460335357957676
Suisun Bay,Summer,2012,Herbivore,4552.919752121702,0.005095324672823367
Suisun Bay,Summer,2012,Omnivor,1453.8511974206933,0.00952456400377208
Suisun Bay,Summer,2012,Predator,2731.5659663717524,0.03571629798368046
Suisun Bay,Summer,2013,Herbivore,2758.9701551737003,0.0027912058634022626
Suisun Bay,Summer,2013,Omnivor,1106.0109771309615,0.007158659600689322
Suisun Bay,Summer,2013,Predator,2554.2209963639216,0.039382101414484304
Suisun Bay,Summer,2014,Herbivore,2841.436062462961,0.0028512690549521457
Suisun Bay,Summer,2014,Omnivor,1465.6915508371158,0.007094495335923827
Suisun Bay,Summer,2014,Predator,4037.810559200095,0.04714534489648952
Suisun Bay,Summer,2015,Herbivore,2741.524200293657,0.002757647824323812
Suisun Bay,Summer,2015,Omnivor,1098.0578965145053,0.00559386414661095
Suisun Bay,Summer,2015,Predator,3537.054960128739,0.0234767623882406
Suisun Bay,Summer,2016,Herbivore,5031.464528482213,0.005143067540638942
Suisun Bay,Summer,2016,Omnivor,1639.986730592192,0.010563871771696013
Suisun Bay,Summer,2016,Predator,2671.0753160820905,0.07334581262582995
Suisun Bay,Summer,2017,Herbivore,10118.107595869376,0.016357217146335867
Suisun Bay,Summer,2017,Omnivor,14109.784761581659,0.08548396588618186
Suisun Bay,Summer,2017,Predator,1865.8552590788393,0.08283570491210678
Suisun Bay,Summer,2018,Herbivore,4216.208110394559,0.004244252681004479
Suisun Bay,Summer,2018,Omnivor,2142.765310020532,0.015545985481721177
Suisun Bay,Summer,2018,Predator,3220.4814573405965,0.08985887340277449
Suisun Bay,Summer,2019,Herbivore,2796.63499676812,0.00547845887068229
Suisun Bay,Summer,2019,Omnivor,10558.490485131826,0.06625565782635305
Suisun Bay,Summer,2019,Predator,3094.368828889963,0.14037135569058634
Suisun Bay,Summer,2020,Herbivore,1249.0782041776001,0.0013829578509277178
Suisun Bay,Summer,2020,Omnivor,1056.2129693132533,0.007508450039578254
Suisun Bay,Summer,2020,Predator,4054.569780174516,0.15371934112262864
Suisun Bay,Summer,2021,Herbivore,1371.8562982635267,0.0013908296170997139
Suisun Bay,Summer,2021,Omnivor,779.4098836530537,0.005047135464800062
Suisun Bay,Summer,2021,Predator,6678.450090411319,0.07895674500755778
Suisun Bay,Summer,2022,Herbivore,1442.4582812498677,0.001468960373078925
Suisun Bay,Summer,2022,Omnivor,1029.8322353509045,0.005942584595631283
Suisun Bay,Summer,2022,Predator,6198.903027476759,0.04774678471680136
Suisun Bay,Summer,2023,Herbivore,9842.999849056603,0.016675911886792454
Suisun Bay,Summer,2023,Omnivor,7709.01916981132,0.04494702996226415
Suisun Bay,Summer,2023,Predator,5370.64362264151,0.12968361698113207
Suisun Bay,Summer,2024,Herbivore,20.080333333333332,2.1932791666666665e-4
Suisun Bay,Summer,2024,Omnivor,302.857125,0.0022224479166666664
Suisun Bay,Summer,2024,Predator,3744.5326666666665,0.15908766666666666
Suisun Bay,Winter,2010,Herbivore,1657.5185714285715,0.0038799892857142855
Suisun Bay,Winter,2010,Omnivor,3072.737642857143,0.021331058357142857
Suisun Bay,Winter,2010,Predator,52.13107142857143,0.004585065642857143
Suisun Bay,Winter,2011,Herbivore,1751.0445555555557,0.002231080555555556
Suisun Bay,Winter,2011,Omnivor,2178.336777777778,0.012996968111111111
Suisun Bay,Winter,2011,Predator,157.66705555555555,0.0113838285
Suisun Bay,Winter,2012,Herbivore,2059.0838750000003,0.0021366775
Suisun Bay,Winter,2012,Omnivor,3407.5326666666665,0.01629117625
Suisun Bay,Winter,2012,Predator,154.16308333333333,0.007438895833333334
Suisun Bay,Winter,2013,Herbivore,3217.367074074074,0.0034049251851851854
Suisun Bay,Winter,2013,Omnivor,1646.3922592592592,0.008489737518518519
Suisun Bay,Winter,2013,Predator,995.083074074074,0.08373458655555556
Suisun Bay,Winter,2014,Herbivore,2870.10388,0.0037434296
Suisun Bay,Winter,2014,Omnivor,2538.8862,0.01309855176
Suisun Bay,Winter,2014,Predator,515.6106,0.0192266
Suisun Bay,Winter,2015,Herbivore,3752.538083333334,0.0041005650000000005
Suisun Bay,Winter,2015,Omnivor,1424.270125,0.00865380175
Suisun Bay,Winter,2015,Predator,1400.4880833333334,0.050236988583333336
Suisun Bay,Winter,2016,Herbivore,2901.0966296296297,0.004440750740740741
Suisun Bay,Winter,2016,Omnivor,1352.580074074074,0.005756859814814815
Suisun Bay,Winter,2016,Predator,918.3806666666667,0.03579627785185185
Suisun Bay,Winter,2017,Herbivore,3195.1738000000005,0.0030644800400000003
Suisun Bay,Winter,2017,Omnivor,3242.2720799999997,0.00461170052
Suisun Bay,Winter,2017,Predator,793.6609599999999,0.03298381912
Suisun Bay,Winter,2018,Herbivore,3441.123416666667,0.0035325820833333335
Suisun Bay,Winter,2018,Omnivor,2040.2348333333334,0.012075681333333333
Suisun Bay,Winter,2018,Predator,445.8489583333333,0.020929908333333334
Suisun Bay,Winter,2019,Herbivore,3340.493166666667,0.004783041958333334
Suisun Bay,Winter,2019,Omnivor,2119.4865416666667,0.00840641525
Suisun Bay,Winter,2019,Predator,611.8888333333333,0.03729982154166667
Suisun Bay,Winter,2020,Herbivore,2179.8302,0.002215382
Suisun Bay,Winter,2020,Omnivor,1545.8956,0.01063622
Suisun Bay,Winter,2020,Predator,546.57732,0.01901916
Suisun Bay,Winter,2021,Herbivore,81.448,3.225971428571429e-4
Suisun Bay,Winter,2021,Omnivor,1006.028,0.004296975285714286
Suisun Bay,Winter,2021,Predator,2418.5941428571427,0.06772318571428572
Suisun Bay,Winter,2022,Herbivore,2841.40584,0.0030699664000000005
Suisun Bay,Winter,2022,Omnivor,1522.2212399999999,0.00651690468
Suisun Bay,Winter,2022,Predator,1429.35664,0.03284688344
Suisun Bay,Winter,2023,Herbivore,1819.9488000000001,0.0042630868
Suisun Bay,Winter,2023,Omnivor,2009.63988,0.0090083372
Suisun Bay,Winter,2023,Predator,1396.78448,0.05701363816
Suisun Bay,Winter,2024,Herbivore,1007.6496923076924,9.923900000000001e-4
Suisun Bay,Winter,2024,Omnivor,955.3561538461538,0.004043735846153846
Suisun Bay,Winter,2024,Predator,2159.4578461538463,0.03839896153846154
Suisun Marsh,Fall,2010,Herbivore,8330.992,0.008687694285714287
Suisun Marsh,Fall,2010,Omnivor,1924.6525,0.015614718857142856
Suisun Marsh,Fall,2010,Predator,2441.232785714286,0.1196299
Suisun Marsh,Fall,2011,Herbivore,7275.883882352941,0.008043381647058824
Suisun Marsh,Fall,2011,Omnivor,12082.82111764706,0.01958940411764706
Suisun Marsh,Fall,2011,Predator,2006.2210588235291,0.11984862352941177
Suisun Marsh,Fall,2012,Herbivore,12152.252444444444,0.012895295444444444
Suisun Marsh,Fall,2012,Omnivor,2825.0287777777776,0.022526363333333334
Suisun Marsh,Fall,2012,Predator,2351.773777777778,0.09862721111111111
Suisun Marsh,Fall,2013,Herbivore,8329.963055555556,0.010452499444444445
Suisun Marsh,Fall,2013,Omnivor,1855.1719444444445,0.015473065833333334
Suisun Marsh,Fall,2013,Predator,1963.634722222222,0.12071672777777777
Suisun Marsh,Fall,2014,Herbivore,11430.397764705884,0.015893148235294117
Suisun Marsh,Fall,2014,Omnivor,3796.6361764705885,0.01637138194117647
Suisun Marsh,Fall,2014,Predator,3023.9868235294116,0.10904885294117647
Suisun Marsh,Fall,2015,Herbivore,10489.655647058824,0.01432786411764706
Suisun Marsh,Fall,2015,Omnivor,2739.0574117647056,0.022360446176470587
Suisun Marsh,Fall,2015,Predator,2681.2482352941174,0.19758148235294118
Suisun Marsh,Fall,2016,Herbivore,11531.304,0.014009012222222223
Suisun Marsh,Fall,2016,Omnivor,3211.5562777777777,0.02551061961111111
Suisun Marsh,Fall,2016,Predator,2005.5671666666665,0.10230417777777778
Suisun Marsh,Fall,2017,Herbivore,8037.467518736273,0.01056556531399979
Suisun Marsh,Fall,2017,Omnivor,2477.845237566709,0.018323507383924447
Suisun Marsh,Fall,2017,Predator,833.2492012015488,0.05813810153298613
Suisun Marsh,Fall,2018,Herbivore,2711.2071530708613,0.004728122306096403
Suisun Marsh,Fall,2018,Omnivor,749.1833391042038,0.005998128692845359
Suisun Marsh,Fall,2018,Predator,1766.9369608454563,0.1187774008927187
Suisun Marsh,Fall,2019,Herbivore,2387.1130749023077,0.0029364843296311813
Suisun Marsh,Fall,2019,Omnivor,1358.3445713727172,0.008390472045257367
Suisun Marsh,Fall,2019,Predator,678.5856299090725,0.04996938683245619
Suisun Marsh,Fall,2020,Herbivore,1628.858691078255,0.0026709839064462467
Suisun Marsh,Fall,2020,Omnivor,668.0018659423297,0.005411983180902169
Suisun Marsh,Fall,2020,Predator,2955.7147985823112,0.20134892607615698
Suisun Marsh,Fall,2021,Herbivore,2499.1627855150646,0.008181654542733497
Suisun Marsh,Fall,2021,Omnivor,757.034111516907,0.005175052123381992
Suisun Marsh,Fall,2021,Predator,1751.4807442040023,0.08997795603787319
Suisun Marsh,Fall,2022,Herbivore,1174.1706769455582,0.0025569479163661648
Suisun Marsh,Fall,2022,Omnivor,443.73029183612505,0.0033009871078893364
Suisun Marsh,Fall,2022,Predator,2856.3616490142385,0.1857999333600237
Suisun Marsh,Fall,2023,Herbivore,1731.884657894737,0.0021770047368421053
Suisun Marsh,Fall,2023,Omnivor,1853.916552631579,0.015460362184210525
Suisun Marsh,Fall,2023,Predator,1134.3526631578948,0.10635735039473684
Suisun Marsh,Fall,2024,Herbivore,41.14640909090909,2.4306590909090907e-4
Suisun Marsh,Fall,2024,Omnivor,806.8484090909092,0.006734225454545455
Suisun Marsh,Fall,2024,Predator,1259.3398636363636,0.10610848636363636
Suisun Marsh,Spring,2010,Herbivore,5495.026707756043,0.0362969076558808
Suisun Marsh,Spring,2010,Omnivor,956.2232812997538,0.004159420307032989
Suisun Marsh,Spring,2010,Predator,93.36052002490956,9.400102851118483e-4
Suisun Marsh,Spring,2011,Herbivore,4105.765308614017,0.023621723353296632
Suisun Marsh,Spring,2011,Omnivor,6122.9628356186595,0.007546180423464201
Suisun Marsh,Spring,2011,Predator,64.8758,5.995e-4
Suisun Marsh,Spring,2012,Herbivore,6432.964323850782,0.03677345384227124
Suisun Marsh,Spring,2012,Omnivor,1402.3347745064052,0.008415311625177217
Suisun Marsh,Spring,2012,Predator,59.57003039248012,7.00932927994021e-4
Suisun Marsh,Spring,2013,Herbivore,6184.9936185324805,0.018021648978155048
Suisun Marsh,Spring,2013,Omnivor,1450.6133580933956,0.009645388322850215
Suisun Marsh,Spring,2013,Predator,188.2316770762869,0.013181468395061046
Suisun Marsh,Spring,2014,Herbivore,4901.519235955345,0.014881072022828299
Suisun Marsh,Spring,2014,Omnivor,1029.0146207425964,0.007416530125216383
Suisun Marsh,Spring,2014,Predator,575.0405731735785,0.009387240503516643
Suisun Marsh,Spring,2015,Herbivore,4169.149579913727,0.009736897483296175
Suisun Marsh,Spring,2015,Omnivor,2224.7614173157754,0.014251698524381526
Suisun Marsh,Spring,2015,Predator,519.4519341230589,0.014071334368272069
Suisun Marsh,Spring,2016,Herbivore,5459.370335609652,0.019101017859287958
Suisun Marsh,Spring,2016,Omnivor,2010.3143032259193,0.011958375742637771
Suisun Marsh,Spring,2016,Predator,484.2548993728892,0.016223744227845147
Suisun Marsh,Spring,2017,Herbivore,5276.714546760898,0.01895698203632393
Suisun Marsh,Spring,2017,Omnivor,14023.229198063367,0.025353849456356797
Suisun Marsh,Spring,2017,Predator,659.7342544459252,0.0058882448036838755
Suisun Marsh,Spring,2018,Herbivore,4462.813072383802,0.02262422376079495
Suisun Marsh,Spring,2018,Omnivor,2047.72531079229,0.012120594771828969
Suisun Marsh,Spring,2018,Predator,319.5108479690334,0.004066098144925891
Suisun Marsh,Spring,2019,Herbivore,4395.139841193911,0.026714493373566132
Suisun Marsh,Spring,2019,Omnivor,2004.1859121730731,0.008974249944426256
Suisun Marsh,Spring,2019,Predator,59.89560386546567,0.00124146940594622
Suisun Marsh,Spring,2020,Herbivore,1533.8795717130206,0.008368765157842208
Suisun Marsh,Spring,2020,Omnivor,2590.415452256691,0.01942325033019358
Suisun Marsh,Spring,2020,Predator,327.7500666402911,0.016159753447125565
Suisun Marsh,Spring,2021,Herbivore,3544.338440998413,0.01677413016998605
Suisun Marsh,Spring,2021,Omnivor,392.73151163848377,0.002009374520507426
Suisun Marsh,Spring,2021,Predator,450.1732497162454,0.010069941410558253
Suisun Marsh,Spring,2022,Herbivore,2866.8778440417937,0.0060330486997748015
Suisun Marsh,Spring,2022,Omnivor,599.1196579130226,0.0034483519539745136
Suisun Marsh,Spring,2022,Predator,201.55546329949482,0.006742321449611493
Suisun Marsh,Spring,2023,Herbivore,6606.179416666666,0.03332345
Suisun Marsh,Spring,2023,Omnivor,4168.789333333333,0.0023858395833333333
Suisun Marsh,Spring,2023,Predator,148.512,0.001326
Suisun Marsh,Summer,2010,Herbivore,5791.567638964918,0.020903059072855817
Suisun Marsh,Summer,2010,Omnivor,3395.844570307993,0.02814431183060726
Suisun Marsh,Summer,2010,Predator,258.07156193446116,0.01364164285205207
Suisun Marsh,Summer,2011,Herbivore,3745.2750895246277,0.024716343214726197
Suisun Marsh,Summer,2011,Omnivor,8504.40061357951,0.06729674689404369
Suisun Marsh,Summer,2011,Predator,430.85564102564103,0.0342816378974359
Suisun Marsh,Summer,2012,Herbivore,6892.449394793592,0.010353496155723545
Suisun Marsh,Summer,2012,Omnivor,2650.2951332119387,0.02073160351529605
Suisun Marsh,Summer,2012,Predator,1980.9248748694674,0.04733261694635203
Suisun Marsh,Summer,2013,Herbivore,4037.872555792462,0.004249734920185772
Suisun Marsh,Summer,2013,Omnivor,1658.358557302354,0.012802205466207226
Suisun Marsh,Summer,2013,Predator,1369.9969411790769,0.05501073857226091
Suisun Marsh,Summer,2014,Herbivore,8896.511733101146,0.00892960999410361
Suisun Marsh,Summer,2014,Omnivor,2239.1352037427187,0.014968806314112801
Suisun Marsh,Summer,2014,Predator,4232.1005603032845,0.09084941040468497
