"MonthYear","Year","Month","Date","Region","DissAmmonia","DissNitrateNitrite","DissOrthophos","DissSilica","DON","TKN","TotPhos","Temperature","Salinity","Turbidity","DissolvedOxygen","Chlorophyll","pH","MVI","Sac_Inflow","SJR_Inflow","Total_Inflow","Clam_Turnover","Dominant","log_Salinity","log_Ammonia","log_Turbidity","log_Silica","logChlorophyll","logNitNit","log_inflow","Dominant_n"
"Apr-2015",2015,4,2015-04-01,"North",0.272592592592593,0.313333333333333,0.108888888888889,19.3,0.5,0.766666666666667,0.170740740740741,18.028482028829,0.306230950742853,44.3363043282541,8.25666666666667,4.7918179954182,8.21004666107527,NA,190240,26244,273969,NA,"Centric Diatoms",-1.18341572071379,-1.29977693326354,3.79180385223127,2.96010509591084,1.56690987916911,-1.1604876923862,12.5207702402834,0
"May-2015",2015,5,2015-05-01,"North",0.212640148148148,0.267407407407407,0.101481481481481,16.9,0.3,0.662962962962963,0.165925925925926,19.5462611194992,0.230034226886129,60.4846153846154,7.76714285714286,3.5136362509294,8.16509239549895,NA,226930,10506,287711,0.652,"Pennate Diatoms",-1.46952716858204,-1.5481539873087,4.10238904153593,2.82731362192903,1.25665147015805,-1.31898191309959,12.5697117830805,4
"Jun-2015",2015,6,2015-06-01,"North",0.21,0.242029771428571,0.106285714285714,16.6,0.28,0.648571428571429,0.166571428571429,22.9131250033929,0.165147694257895,46.835490198422,7.12810126582279,2.40571428571429,7.91613978267654,1,206580,5737,276476,NA,"Pennate Diatoms",-1.8009150887451,-1.56064774826467,3.84664125310407,2.8094026953625,0.877846859758867,-1.41869453795998,12.5298792969006,4
"Jul-2015",2015,7,2015-07-01,"North",0.157986935483871,0.153870967741935,0.0890322580645161,14,0.257960666666667,0.551612903225806,0.14,23.5027906407779,0.210047157585506,25.6352458947879,7.54325581395349,3.62571415969303,7.68847706487298,2.2,244470,3779,305633,NA,"Cyanobacteria",-1.56042321354349,-1.84524293618486,3.24396819734054,2.63905732961526,1.28805127847329,-1.8716408995849,12.6301403147378,2
"Aug-2015",2015,8,2015-08-01,"North",0.107366918918919,0.14172527027027,0.0781081081081081,14.3,0.3,0.540540540540541,0.12972972972973,23.1449205632375,0.242815542282756,20.8473809530238,7.0506976744186,3.86399994754791,7.65413972106327,1.8,241170,4649,299895,NA,"Green Algae",-1.41545320914883,-2.23150316186923,3.03722832659089,2.66025953726586,1.35170290277571,-1.95386481176868,12.611187692374,3
"Sep-2015",2015,9,2015-09-01,"North",0.1411607,0.1605738,0.07125,19.9,0.36,0.525,0.1245,21.8685525965789,0.242401967894703,16.5769117636029,6.11438596491228,1.77428571428571,7.56551428259628,1.42105263157895,237030,6380,291499,NA,"Green Algae",-1.41715790644244,-1.95785632127549,2.80801086960796,2.99071973173045,0.573397927450019,-1.8290016290096,12.5827918542351,3
"Oct-2015",2015,10,2015-10-01,"North",0.141744025641026,0.188974358974359,0.0887179487179487,16.4,0.278571428571429,0.482051282051282,0.124871794871795,19.6449449099673,0.195988601314345,27.0897142858571,7.18786885245902,2.57071424399103,7.745291914162,1.52631578947368,217150,15994,241902,0.606,"Pennate Diatoms",-1.62969877800224,-1.95373248441575,3.29915410919226,2.79728133483015,0.944183776245462,-1.6661439399284,12.3962879644432,4
"Nov-2015",2015,11,2015-11-01,"North",0.277391304347826,0.340448913043478,0.0695652173913043,17.5,0.375,0.678260869565217,0.117826086956522,13.1390908868701,0.140903270159346,21.8247692332615,8.79103448275862,1.15878085714286,7.61976799565421,1.26315789473684,183660,26765,218671,NA,"Pennate Diatoms",-1.95968165126701,-1.28232611857245,3.08304552816514,2.86220088092947,0.147368467224363,-1.07749019976357,12.2953235961349,4
"Dec-2015",2015,12,2015-12-01,"North",0.263448275862069,0.405862068965517,0.0575862068965517,19.6,0.36,0.717241379310345,0.117241379310345,9.71666665972917,0.194332812890785,18.0001149723448,9.76205882352941,2.07909090909091,7.54737043207679,1.05,326810,23978,367825,NA,"Centric Diatoms",-1.63818305939536,-1.33389822680804,2.89037814522826,2.97552956623647,0.731930735236319,-0.901741908714289,12.8153625605661,0
"Jan-2016",2016,1,2016-01-01,"North",0.218666666666667,0.516,0.102333333333333,23.7,0.4,0.903333333333333,0.206,9.62155842915663,0.239482154257919,55.9812856456338,9.3890625,2.83181818181818,7.73817777118455,1,849530,50308,950957,NA,"Centric Diatoms",-1.42927637740039,-1.52020677870616,4.02501744998353,3.16547504814109,1.04091897243509,-0.661648513500574,13.7652241249427,0
"Feb-2016",2016,2,2016-02-01,"North",0.129739366666667,0.403333333333333,0.096,19.4,0.38,0.68,0.157333333333333,11.9792552615092,0.302141901863226,43.3983117041588,9.12125,2.84857137407575,7.83297858454911,1,613800,30418,676251,NA,"Centric Diatoms",-1.19685849824406,-2.04222771276713,3.77042053952387,2.96527306606928,1.0468175963475,-0.90799192905946,13.4243195878848,0
"Mar-2016",2016,3,2016-03-01,"North",0.115757575757576,0.270014939393939,0.0981818181818182,18.1,0.3125,0.8,0.194545454545455,14.4339166129553,0.190621510237881,80.5239999253656,8.52130952380952,8.15758616003497,7.65089229457818,1,1667500,61775,2120145,NA,"Centric Diatoms",-1.65746543873686,-2.156257138848,4.38855527570972,2.89591193827178,2.0989483114933,-1.30927799042581,14.5669950405357,0
"Apr-2016",2016,4,2016-04-01,"North",0.144545454545455,0.223132909090909,0.0978787878787879,18.2,0.1875,0.663636363636364,0.175454545454545,18.1616392357322,0.274789197958625,33.8531818218314,7.60888888888889,5.91735283458934,7.95482737294814,1,583100,52976,684953,NA,"Centric Diatoms",-1.29175102814518,-1.93416125656623,3.52203299263151,2.90142159408275,1.77788919257235,-1.49998768017043,13.4371055017517,0
"May-2016",2016,5,2016-05-01,"North",0.175709607142857,0.10041225,0.0796428571428571,15.1,0.333333333333333,0.678571428571429,0.155357142857143,20.0026168330566,0.216880413088392,44.534646479826,7.32036144578313,8.6455,7.80727250721747,1,413200,60680,509451,NA,"Centric Diatoms",-1.52840916910711,-1.73892260604173,3.79626745882215,2.71469474382088,2.15703895436271,-2.29847106721517,13.1410889543017,0
"Jun-2016",2016,6,2016-06-01,"North",0.154171947368421,0.101047,0.186052631578947,15.5,0.460496461538462,0.715789473684211,0.299210526315789,22.7294325516489,0.176682526840789,49.8822222204562,7.82741573033708,4.59486484811113,7.67290873381453,1.05882352941176,415200,18285,465964,NA,"Centric Diatoms",-1.73340079056307,-1.86968675808383,3.90966467115178,2.7408400239252,1.52493934255923,-2.29216952384634,13.0518636569047,0
"Jul-2016",2016,7,2016-07-01,"North",0.08781175,0.094543875,0.19359375,13.8,0.311428571428571,0.573333333333333,0.33796875,22.6470236942446,0.186337913479612,26.7161904607587,7.72957446808511,3.36347821733226,7.63412753828882,1.47058823529412,571700,9671,614099,NA,"Centric Diatoms",-1.68019351440576,-2.43255996041581,3.28526976592761,2.62466859216316,1.21297562227176,-2.35869126651542,13.3279114319169,0
"Aug-2016",2016,8,2016-08-01,"North",0.136430847222222,0.0983087083333333,0.3225,14.7,0.325005522727273,0.480656594202899,0.394305555555556,22.0736985884932,0.187518612342949,29.3020000063833,7.81782608695652,4.65161290322581,7.69548752486568,1.88235294117647,584400,8845,616679,NA,"Centric Diatoms",-1.67387717266914,-1.99193740648584,3.37765577329697,2.68784749378469,1.5372140203657,-2.3196426664005,13.3321039081864,0
"Sep-2016",2016,9,2016-09-01,"North",0.0893942391304348,0.0965228695652174,0.116086956521739,18.4,0.395238095238095,0.508695652173913,0.149565217391304,20.7389411809412,0.161649192419207,43.8618840568696,8.35375,3.0648,7.88812711622195,1.6,498900,8477,525782,NA,"Green Algae",-1.82232677068333,-2.41469903813585,3.78104569822013,2.91235066461494,1.1199823144043,-2.33797530840183,13.1726419571431,3
"Oct-2016",2016,10,2016-10-01,"North",0.166974757575758,0.159090909090909,0.0936363636363636,18.1,0.2125,0.442424242424242,0.112727272727273,17.221123591236,0.12927800465516,22.8650000068438,8.63518518518518,1.94642857142857,7.69127239376892,1.05263157894737,360650,38218,418109,NA,"Centric Diatoms",-2.04579011861713,-1.78991263023101,3.12960735740933,2.89591193827178,0.665996191493994,-1.83827948486295,12.9434974430637,0
"Nov-2016",2016,11,2016-11-01,"North",0.173121212121212,0.280060606060606,0.220212121212121,21.4,0.288888888888889,0.486969696969697,0.219121212121212,14.885,0.168424958571769,10.9921051946316,8.1190243902439,1.85764705882353,7.63399970312008,1,451700,34414,506845,NA,"Centric Diatoms",-1.7812649781098,-1.75376328172415,2.3971773055426,3.06339092202781,0.61931066477128,-1.27274924901841,13.1359605159104,0
"Dec-2016",2016,12,2016-12-01,"North",0.122432432432432,0.310810810810811,0.103513513513514,2.6,0.316666666666667,0.509189189189189,0.139594594594595,9.16750000083746,0.173766307883258,41.6940909219652,9.275,2.50478260869565,7.57584630092274,1,1237700,32970,1395782,NA,"Cryptophytes",-1.75004394062074,-2.10019597314928,3.7303594142545,0.955511445027436,0.918201947815142,-1.16857087727502,14.1489653896517,1
"Jan-2017",2017,1,2017-01-01,"North",0.0541935483870968,0.306774193548387,0.0803225806451613,21.4,0.166666666666667,0.506451612903226,0.152258064516129,9.20957895741268,0.0907180705490385,90.173374957022,10.3720833333333,1.33,7.50920157393785,1,2092500,413758,4676980,NA,"Pennate Diatoms",-2.3999987074273,-2.91519341106998,4.50173420563495,3.06339092202781,0.285178942233662,-1.18164332792785,15.3581631604534,4
"Feb-2017",2017,2,2017-02-01,"North",0.0484375,0.24125,0.0896875,18.3,0.108173857142857,0.40821859375,0.13790625,10.5065384542115,0.0915366940051768,83.6412195915705,10.8484507042254,5.81538461538462,7.57020122098824,1,2299000,811000,7699389,NA,"Cyanobacteria",-2.39101535971167,-3.02748097186857,4.42653645589328,2.90690105984738,1.76050692572395,-1.42192153876304,15.8566515330261,2
"Mar-2017",2017,3,2017-03-01,"North",0.0421174242424242,0.250180787878788,0.0654545454545455,18.6,0.157142857142857,0.397932545454545,0.107878787878788,13.38886523065,0.152076497244739,42.0218487155623,10.859693877551,10.8951515151515,7.85139440293086,1,2069900,920600,3980925,NA,"Centric Diatoms",-1.88337161338745,-3.1672937464252,3.73818969053574,2.92316158071916,2.38831787515179,-1.38557147095281,15.1970247623174,0
"Apr-2017",2017,4,2017-04-01,"North",0.0421598181818182,0.193191939393939,0.0651515151515152,16.9,0.2,0.384848484848485,0.0866666666666667,14.8857600335164,0.154575764598686,26.7647618620231,10.315974025974,5.1575,7.70559451678782,1,2020100,705900,3377381,NA,"Centric Diatoms",-1.86707091709212,-3.1662876873338,3.28708616644066,2.82731362192903,1.64045196596327,-1.64407107963755,15.0326111150352,0
"May-2017",2017,5,2017-05-01,"North",0.0414495833333333,0.123932888888889,0.0719444444444444,15.3,0.28,0.405555555555556,0.106666666666667,18.7445098014379,0.213278413594318,32.3676924007574,8.76,3.79227272727273,7.84341588653015,1,1498700,594600,2303407,0.0366666666666667,"Cyanobacteria",-1.54515686071557,-3.18327744972317,3.47716077719058,2.72785282839839,1.33296550355567,-2.08801507852677,14.6498998891982,2
"Jun-2017",2017,6,2017-06-01,"North",0.0834424390243902,0.227560975609756,0.119268292682927,15.9,0.388467142857143,0.535,0.158780487804878,21.9004255588652,0.235083749968174,31.3486440646199,7.38409090909091,6.35764705882353,7.65398752792477,1,785000,420700,1285617,NA,"Cyanobacteria",-1.44781344548397,-2.48359823783967,3.44517101461628,2.76631910922619,1.84965834959573,-1.48033705184506,14.0667493167156,2
"Jul-2017",2017,7,2017-07-01,"North",0.133153063829787,0.25170914893617,0.160851063829787,15.5,0.304456166666667,0.487712955555556,0.187446808510638,23.6178504779165,0.234560899110501,25.7506976769847,8.32338028169014,3.29285714285714,7.76124238005835,1,465000,247560,775684,NA,"Centric Diatoms",-1.45004002711205,-2.01625595662428,3.24846172099453,2.7408400239252,1.19175562038734,-1.37948102892709,13.5615004997354,0
"Aug-2017",2017,8,2017-08-01,"North",0.0876033488372093,0.228642255813954,0.142790697674419,15.5,0.2492903125,0.400582761904762,0.183255813953488,23.0513675246154,0.21206831958876,26.3823403713901,7.9220987654321,2.68318181818182,7.81707283685622,1,619400,145650,798796,NA,"Cyanobacteria",-1.55084679401431,-2.43493605303522,3.27269486099577,2.7408400239252,0.987003335894282,-1.47559669862307,13.590860873,2
"Sep-2017",2017,9,2017-09-01,"North",0.081311303030303,0.0891351515151515,0.102727272727273,17.5,0.3,0.351415060606061,0.116969696969697,20.7778240030635,0.149901832088321,17.1430392571323,8.30918604651163,2.182,7.73205653056866,1,638000,96450,761652,NA,"Cyanobacteria",-1.89777465187809,-2.50947024342895,2.84159221700302,2.86220088092947,0.780241887410879,-2.41760150474073,13.5432450374394,2
"Oct-2017",2017,10,2017-10-01,"North",0.123657294117647,0.0985578235294118,0.0767647058823529,17,0.142857142857143,0.358823529411765,0.0820588235294118,16.6597037022854,0.101736635922725,17.7352173821779,8.97280373831776,2.16405405405405,7.53038297127977,1,412800,85060,527101,1.885,"Cyanobacteria",-2.28536780556839,-2.09024129672102,2.87555234539196,2.83321334405622,0.771983339440318,-2.31711186213747,13.1751474600147,2
"Nov-2017",2017,11,2017-11-01,"North",0.152078416666667,0.514722222222222,0.08,17.9,0.19,0.411111111111111,0.0886111111111111,14.5333586141126,0.163059981993746,22.5404201557733,8.6887037037037,1.93065217391304,7.54566346936283,1,410000,61390,519172,NA,"Cyanobacteria",-1.81363715817455,-1.88335899204325,3.11531014888924,2.88480071284671,0.657857859781318,-0.664127898158842,13.1599905137961,2
"Dec-2017",2017,12,2017-12-01,"North",0.140921727272727,0.301212121212121,0.0952984242424242,18.5,0.290688857142857,0.472727272727273,0.096969696969697,9.73529412012072,0.207155381294723,16.6742748034054,10.7546788990826,2.62793103448276,7.74047043725792,1,447200,66670,535905,NA,"Pennate Diatoms",-1.57428613302775,-1.95955066846864,2.81386710080532,2.91777073208428,0.966196857691552,-1.199940540798,13.1917121855383,4
"Jan-2018",2018,1,2018-01-01,"North",0.167222222222222,0.412777777777778,0.152777777777778,18.8,0.43,0.608520583333333,0.177222222222222,10.5390476054599,0.234505054573098,26.1605839301286,9.49417910447761,2.405,7.6211545014808,1,563600,70230,660132,NA,"Cyanobacteria",-1.45027813664538,-1.78843167913538,3.26425384782797,2.9338568698359,0.877549903557724,-0.884845899166497,13.4001950940053,2
"Feb-2018",2018,2,2018-02-01,"North",0.188128411764706,0.270588235294118,0.113235294117647,19.8,0.528571428571429,0.594117647058824,0.145588235294118,11.2752173830507,0.298195685532631,19.4626190789677,10.1469827586207,2.25785714285714,7.92172415708744,1,378900,60060,457052,NA,"Cyanobacteria",-1.21000534512427,-1.6706305080171,2.96849565552124,2.98568193770049,0.814416196612268,-1.30715704056117,13.0325524489612,2
"Mar-2018",2018,3,2018-03-01,"North",0.134268325,0.28375,0.1095,16.3,0.357142857142857,0.6075,0.13725,12.7275155244269,0.278884274935158,24.227462722878,9.71940170940171,3.50642857142857,7.93314782093546,1,823300,112590,1015191,NA,"Cyanobacteria",-1.27695836838658,-2.00791505583941,3.18748681299688,2.79116510781272,1.2545980184547,-1.25966171018652,13.8305873300948,2
"Apr-2018",2018,4,2018-04-01,"North",0.0830501621621622,0.194594594594595,0.106216216216216,13.6,0.2860421,0.494594594594595,0.140810810810811,17.052116090109,0.232740411832549,25.5415555851977,8.42657534246575,3.76618181818182,7.7724157330159,1,1065600,214350,1376252,NA,"Cyanobacteria",-1.45783155880755,-2.48831049034001,3.24030675654903,2.61006979274201,1.32606170792826,-1.63683688662221,14.1348744202423,2
"May-2018",2018,5,2018-05-01,"North",0.177867179487179,0.138205128205128,0.133333333333333,18,0.3,0.535897435897436,0.147948717948718,19.6878358095193,0.236515007507316,22.4735000042642,8.26351063829787,3.50272727272727,7.90031102044331,1,335980,160610,548594,1.18,"Cyanobacteria",-1.44174361637289,-1.72671818987919,3.11233683749702,2.89037175789616,1.2535418858397,-1.97901626120874,13.2151139204955,2
"Jun-2018",2018,6,2018-06-01,"North",0.132720085714286,0.163428571428571,0.124571428571429,16.4,0.25,0.454285714285714,0.138571428571429,22.1451973659017,0.174279588692661,26.3359542040083,7.80586538461538,2.39538461538462,7.94362763754109,1,361900,44748,444915,NA,"Cyanobacteria",-1.7470944377732,-2.01951298727221,3.27093508558095,2.79728133483015,0.873543808944315,-1.81137925609771,13.0056385316675,2
"Jul-2018",2018,7,2018-07-01,"North",0.105490454545455,0.0993655757575758,0.151060606060606,16.7,0.366456285714286,0.400939393939394,0.166727272727273,23.0754676067203,0.149447946267754,18.0307692489074,7.71625,2.44428571428571,7.65176944839787,1,475400,17437,520230,NA,"Cyanobacteria",-1.90080713228201,-2.24913480840156,2.89207970124727,2.81540871942271,0.893752938848789,-2.30894954564867,13.1620263004607,2
"Aug-2018",2018,8,2018-08-01,"North",0.100041647058824,0.0923167647058824,0.159647058823529,19.4,0.436666666666667,0.427588235294118,0.173294117647059,22.074084486109,0.155248532200121,15.330347837023,7.83952830188679,2.35658533735973,7.82815433703476,1.03333333333333,572800,17097,614534,NA,"Cyanobacteria",-1.8627280126408,-2.30216870910561,2.72983438258215,2.96527306606928,0.85721368033076,-2.38252952118344,13.3286195359938,2
"Sep-2018",2018,9,2018-09-01,"North",0.104741235294118,0.0623170588235294,0.109647058823529,20.3,0.241081333333333,0.372058823529412,0.123823529411765,20.4865000080694,0.208203937671687,11.8853781638925,7.71205882352941,2.7426,7.71532784867172,1.03225806451613,506300,29999,568989,NA,"Cyanobacteria",-1.56923721005174,-2.25626239629049,2.47530891889178,3.01062088604774,1.00890637558362,-2.77552007327774,13.2516163807599,2
"Oct-2018",2018,10,2018-10-01,"North",0.122228810810811,0.211019432432432,0.178672513513514,20,0.421666666666667,0.483486486486487,0.199054054054054,18.1244329926289,0.146438372514852,13.9742580474045,8.2488961038961,1.90733156451613,7.801538678433,1.03703703703704,346190,58510,429305,0.435,"Cyanobacteria",-1.92115060445717,-2.1018604923509,2.63721692621169,2.99573227355399,0.645705178582306,-1.55580505291055,12.9699229010118,2
"Nov-2018",2018,11,2018-11-01,"North",0.159592958333333,0.381247625,0.177852583333333,19.9,0.320909090909091,0.449916666666667,0.207958333333333,13.8510370511621,0.17631482612351,11.1297618948603,8.78009259259259,2.13757575757576,7.81950679581922,1,288350,46920,351700,NA,"Pennate Diatoms",-1.7354840971215,-1.83512871565824,2.4096227719643,2.99071973173045,0.759672363341426,-0.964306180588116,12.7705338184621,4
"Dec-2018",2018,12,2018-12-01,"North",0.2047236875,0.3503098125,0.131155125,19.9,0.435714285714286,0.5698125,0.15503125,10.8318854976408,0.214203283446733,21.2913083573568,8.62945054945055,1.72352941176471,7.46886384386705,1,467900,42930,527161,NA,"Cyanobacteria",-1.540829792203,-1.58609407488563,3.05829893109686,2.99071973173045,0.544374171966806,-1.04893733746676,13.1752612837133,2
"Jan-2019",2019,1,2019-01-01,"North",0.132870214285714,0.560714285714286,0.170558285714286,20.1,0.414285714285714,0.809428571428571,0.252928571428571,10.2034923061855,0.214301799762953,67.1205173109466,8.75411764705882,6.52470588235294,7.6290817346674,1,978900,47450,1133577,NA,"Pennate Diatoms",-1.54036997820398,-2.01838245963307,4.20648976938412,3.00071981506503,1.87559587669136,-0.578543797820942,13.9408886778091,4
"Feb-2019",2019,2,2019-02-01,"North",0.063002,0.421647058823529,0.114052411764706,19.2,0.28,0.652941176470588,0.212294117647059,9.7128571300034,0.160853460510955,104.506509409703,9.64552083333333,3.60875,7.84208366105388,1,1548100,242320,2407685,NA,"Centric Diatoms",-1.82726151162765,-2.76458880706275,4.64924936046681,2.95491027903374,1.28336145199501,-0.863586668383587,14.6941762629005,0
"Mar-2019",2019,3,2019-03-01,"North",0.04010265,0.269498578947368,0.086119,16.7,0.2375,0.470578947368421,0.131157894736842,13.0406756731329,0.153904733268457,53.0412096343098,9.86785046728972,8.59105263157895,7.82549425214155,1,2167400,496300,3939117,NA,"Centric Diatoms",-1.87142148312969,-3.21631286206509,3.97106915169428,2.81540871942271,2.1507212699995,-1.31119216156955,15.1864671444822,0
"Apr-2019",2019,4,2019-04-01,"North",0.0413824642857143,0.176500296296296,0.0505032962962963,18.1,0.201052761904762,0.36962962962963,0.113962962962963,16.7010909213463,0.189597321184034,23.4169696623832,9.54804195804196,3.79323076923077,7.93193520403568,1,1910100,356310,2709344,NA,"Centric Diatoms",-1.66285281803722,-3.18489805585904,3.15346095878089,2.89591193827178,1.33321810167617,-1.73443272387764,14.8122170971324,0
"May-2019",2019,5,2019-05-01,"North",0.0749326842105263,0.311098176470588,0.104803411764706,16.3,0.344926,0.473905588235294,0.152941176470588,18.1776708015665,0.235468714503221,25.4435294502244,8.16321739130435,2.0488,7.83391322527129,1,1131600,342950,1616351,1.05,"Centric Diatoms",-1.44617722147071,-2.59116511233914,3.23646146509989,2.79116510781272,0.717254255903178,-1.1676467366496,14.2956816974483,0
"Jun-2019",2019,6,2019-06-01,"North",0.0560064347826087,0.216210555555556,0.127914111111111,15.6,0.342307692307692,0.453777777777778,0.138,22.2875929877608,0.223744017742821,22.2935393216571,7.4414,2.60478260869565,7.83217483945438,1,896400,373310,1391814,NA,"Centric Diatoms",-1.49725265852953,-2.88228868801597,3.10429691997251,2.74727091425549,0.957349220166684,-1.53150255186266,14.1461184902588,0
"Jul-2019",2019,7,2019-07-01,"North",0.0994486666666667,0.151966714285714,0.107587357142857,15.5,0.29845625,0.416571428571429,0.143214285714286,22.8362891864918,0.174736439620785,16.8131034944238,7.7805737704918,2.27943396226415,7.75283907845613,1,558700,104510,716905,NA,"Centric Diatoms",-1.74447649961572,-2.30811368084426,2.82215855229694,2.7408400239252,0.823927149979351,-1.88409376707897,13.4826986142901,0
"Aug-2019",2019,8,2019-08-01,"North",0.132021965517241,0.443178178571429,0.224671928571429,16.4,0.30291425,0.493384615384615,0.262857142857143,23.2551589176413,0.167149651854706,13.4900793378421,7.54728070175439,2.54886363636364,7.78522607323926,1,640200,100580,773858,NA,"Pennate Diatoms",-1.78886574894975,-2.02478696480597,2.60195455143603,2.79728133483015,0.935647627047956,-0.813783380836495,13.5591436732083,4
"Sep-2019",2019,9,2019-09-01,"North",0.0621745882352941,0.250252757575758,0.123605242424242,15.2,0.63821492,0.444193548387097,0.157757575757576,21.2745270115918,0.188425044717231,15.9530656124112,7.72752066115702,1.87976744186047,7.78524501606545,1,626100,87620,751408,NA,"Pennate Diatoms",-1.66905499193152,-2.77780891198779,2.76965101216762,2.72129542785223,0.631148068052191,-1.38528384156377,13.529704058858,4
"Oct-2019",2019,10,2019-10-01,"North",0.0858217,0.453395586206897,0.170160827586207,16,0.22533784,0.442703703703704,0.220475034482759,16.6156774152412,0.163715336823174,15.9822151818658,9.03412587412587,1.80016129032258,7.82055128953755,1,442700,82910,554134,0.13,"Centric Diatoms",-1.80962611039749,-2.4554833907126,2.77147655287526,2.77258872223978,0.587876266622532,-0.79099027583281,13.2251618137382,0
"Nov-2019",2019,11,2019-11-01,"North",0.204398473684211,0.189995222222222,0.0712446666666667,17,0.193,0.390388888888889,0.0821111111111111,13.7852447659222,0.135835125139562,16.7788549777022,9.31117647058823,1.221954,7.68800920137643,1,318630,51640,386547,NA,"Pennate Diatoms",-1.99631344384484,-1.58768388797885,2.82011946138673,2.83321334405622,0.200451216833024,-1.66075635333665,12.8650087437561,4
"Dec-2019",2019,12,2019-12-01,"North",0.148044428571429,0.56469055,0.1300573,18,0.466,0.65275,0.1810498,10.6355250142811,0.178690554632896,26.5749074464077,8.95411111111111,1.397,7.46462476741604,1,601700,112470,739191,NA,"Centric Diatoms",-1.72209971421314,-1.91024285721675,3.27996744149035,2.89037175789616,0.334327080274825,-0.571477396992688,13.5133116239108,0
"Jan-2020",2020,1,2020-01-01,"North",0.1238848,0.472285714285714,0.080122,20,0.336666666666667,0.4885,0.115846153846154,9.76376387432439,0.224511086587245,20.0847153704969,10.4414876033058,2.22066666666667,7.72737930241941,1,510200,70040,600594,NA,"Cryptophytes",-1.49383018955704,-2.0884031774531,2.99995909646348,2.99573227355399,0.797807451103378,-0.750171149656481,13.3056744444715,1
"Feb-2020",2020,2,2020-02-01,"North",0.142533588235294,0.405357142857143,0.105603857142857,20,0.42,0.493071428571429,0.143357142857143,11.5381259767017,0.261072404284749,20.8720175216011,10.3695238095238,1.696375375,7.8800650815713,1,394000,65520,476200,NA,"Pennate Diatoms",-1.3429574990781,-1.9481776001336,3.03840938731286,2.99573227355399,0.528493842478986,-0.902986766247792,13.0735932130349,4
"Mar-2020",2020,3,2020-03-01,"North",0.196295846153846,0.254011727272727,0.100108454545455,19,0.533333333333333,0.590909090909091,0.117272727272727,13.7316814209409,0.227999189763387,13.6186538326131,10.0513414634146,2.34666666666667,8.05265893331069,1,374100,65560,466329,NA,"Centric Diatoms",-1.47841320370336,-1.6281323386274,2.61144045828985,2.94443897916644,0.852995881501841,-1.37037484266435,13.0526466725847,0
"Jun-2020",2020,6,2020-06-01,"North",0.199844625,0.08725,0.169,16.5,0.3,0.57625,0.1795,22.1755363835178,0.141361190197489,11.6156737466874,7.66358778625954,1.24978260869565,7.80192622309733,2.63636363636364,368700,45392,426168,NA,"Pennate Diatoms",-1.9564370313861,-1.61021508935786,2.4523553711425,2.80336038090653,0.222969623146105,-2.4389777178996,12.9625889137068,4
"Jul-2020",2020,7,2020-07-01,"North",0.100986805555556,0.250894107142857,0.220316428571429,17,0.284203421052632,0.425192307692308,0.25525,22.6109801577522,0.163504816716338,11.1758955014666,7.77931034482759,1.55236842105263,7.78045807936796,1.52,427800,29377,467534,NA,"Centric Diatoms",-1.81091282904,-2.29276540873858,2.41375927164847,2.83321334405622,0.439781778288598,-1.3827243127614,13.0552273523391,0
"Aug-2020",2020,8,2020-08-01,"North",0.139873565217391,0.113535631578947,0.134397842105263,16.9,0.246,0.408611111111111,0.157789473684211,22.8250791625977,0.148616125332222,14.0794443892373,7.1385,1.86439663265306,7.74853197905152,1.1875,421700,13978,444713,NA,"Pennate Diatoms",-1.90638863756412,-1.96701637000844,2.64471588895962,2.82731362192903,0.622937479385801,-2.17563855671156,13.0051844092624,4
"Sep-2020",2020,9,2020-09-01,"North",0.228802,0.0909108888888889,0.124222222222222,15.9,0.1,0.410444444444444,0.128777777777778,21.437229340367,0.193413573132849,10.8262886375837,7.74768292682927,2.24657142857143,7.92478370421569,1.04761904761905,349200,17338,374211,NA,"Pennate Diatoms",-1.64292451676657,-1.47489827825596,2.38197730953644,2.76631910922619,0.809405244514011,-2.39787549521617,12.832575088435,4
"Oct-2020",2020,10,2020-10-01,"North",0.0954965555555556,0.0760245882352941,0.174352941176471,15.8,0.371111111111111,0.462352941176471,0.165352941176471,18.9805228833592,0.141247704069021,15.2361870247632,8.1018253968254,2.03409596363636,7.75268067872439,1,266270,35885,311044,NA,"Cyanobacteria",-1.9572401634663,-2.34866509962699,2.72367332372894,2.76000994003292,0.710051476275662,-2.5766984616084,12.6476896602538,2
"Nov-2020",2020,11,2020-11-01,"North",0.102576210526316,0.754099666666667,0.304474388888889,16.6,0.1984604,0.347388888888889,0.303666666666667,13.4951986881184,0.152479154607928,15.7951449611287,9.06298387096774,1.64808773469388,7.90245827484536,1,253630,31642,295826,NA,"Pennate Diatoms",-1.88072738337331,-2.27714923934584,2.75970261187124,2.8094026953625,0.499615667141765,-0.282230735801658,12.597526722624,4
"Dec-2020",2020,12,2020-12-01,"North",0.1965698,0.12625,0.08375,19.4,0.18,0.4,0.09,9.87370369895642,0.11019404463007,23.2198506910749,10.4114285714286,1.49142857142857,7.64505071924308,1,272160,28598,311105,NA,"Pennate Diatoms",-2.20551242519303,-1.6267376944622,3.14500754606281,2.96527306606928,0.399734433399179,-2.06949121082667,12.6478857547591,4
